31850,Cara L.,Hoffman,2400 South Microage Way,Tempe,AZ,85282,(602) 555-2014,(602) 555-2029,
31853,Edward N.,Fox,1600 Viceroy Drive,Dallas,TX,75235,(214) 555-4068,(214) 555-4167,
31855,Charles W.,Brooks,15450 Southwest Koll Park,Beaverton,OR,97006,(503) 555-5724,(503) 555-5810,
31867,Richard M.,Wasser,333 South Seventh Street,Horsham,PA,19044,(215) 555-5949,(215) 555-6028,
31870,John W.,Kurcik,98 Spit Brook Road,Nashua,NH,03062,(603) 555-1232,(603) 555-1321,
31873,Todd M.,Logan,625 Madison Avenue,New York,NY,10022,(212) 555-6339,(212) 555-6368,
31876,Jerry F.,Stowell,125 West 55Th Street,New York,NY,10019,(212) 555-6014,(212) 555-6063,
31877,Rod F.,Frankino,39 Old Ridgebury Road,Danbury,CT,06810,(203) 555-4323,(203) 555-4369,5000
31882,Oran F.,Block,Ninth And Lowell Streets,Newport,KY,41072,(606) 555-6854,(606) 555-6864,
31884,Israel,Chmar,900 Roosevelt Parkway,Chesterfield,MO,63017,(314) 555-6228,(314) 555-6307,
31892,John R.,Morton,3131 Argonne,Houston,TX,77098,(713) 555-3478,(713) 555-3530,
31896,John P.,Maimone,285 West Huntington Drive,Arcadia,CA,91007,(818) 555-7272,(818) 555-7303,
31899,C.N.,Hofmann,1244 Kronenwetter Drive,Mosinee,WI,54455,(715) 555-4543,(715) 555-4585,
31900,John A.,Weaver,1201 Woods Chapel Road,Duncan,SC,29334,(803) 555-9334,(803) 555-9385,
31904,Arturo,Fuller,P.O. Box 3555,Shelton,CT,06484,(203) 555-8058,(203) 555-8143,
31908,A. Scott,Marlen,1430 Broadway,New York,NY,10018,(212) 555-4706,(212) 555-4714,
31912,Barry,Williams,1200 Paco Way,Lakewood,NJ,08701,(908) 555-9014,(908) 555-9025,
31916,James S.,McCann,11812 San Vicente Boulevard,Los Angeles,CA,90049,(310) 555-2391,(310) 555-2417,
31920,Leeam,Brail,1000 Wilshire Boulevard,Los Angeles,CA,90017,(213) 555-2023,(213) 555-2074,1000
31922,Rex J.,McCarthy,5200 Cedar Crest Boulevard,Houston,TX,77087,(713) 555-9982,(713) 555-1006,10000
31926,Ronald H.,Murphy,387 Park Avenue South,New York,NY,10016,(212) 555-8291,(212) 555-8311,
31927,Gerald D.,Heggen,3000 Bernville Road,Reading,PA,19605,(610) 555-1851,(610) 555-1911,
31932,Marilyn J.,Jumper,150 East 58th Street,New York,NY,10155,(212) 555-8448,(212) 555-8465,5000
31940,Timothy G.,Kirk,One Hancock Plaza,Irving,TX,75039,(214) 555-1037,(214) 555-1101,
31943,Mark H.,Crocker,5900 North Andrews Avenue,Fort Lauderdale,FL,33309,(305) 555-4356,(305) 555-4452,10000
31954,Robert P.,Pickett,200 Manufacturers Road,Chattanooga,TN,37405,(615) 555-2112,(615) 555-2170,
31959,John R.,Meister,607 Hansen Way,Palo Alto,CA,94304,(415) 555-4061,(415) 555-4074,
31962,H. F.,Israel,157 Church Street,New Haven,CT,6506,(203) 555-2009,(203) 555-2013,10000
31964,John E.,Evans,4600 West Roosevelt Road,Sugar Land,TX,77487,(713) 555-9258,(713) 555-9350,
31970,Dean O.,Narang,16850 Park Row,Houston,TX,77084,(713) 555-9545,(713) 555-9595,
31971,Jayne L.,Collins,123 South Hudson,Oklahoma City,OK,73102,(405) 555-2404,(405) 555-2480,
31973,David P.,McManus,10 South Riverside Plaza,Chicago,IL,60606,(312) 555-1082,(312) 555-1123,
31978,A. Douglas,Gordon,10500 West 153Rd Street,Mclean,VA,22102,(703) 555-2027,(703) 555-2101,
31980,John R.,Floyd,6100 Neil Road,Reno,NV,89520,(702) 555-3644,(702) 555-3690,5000
31981,O. Peter,Lyon,436 Seventh Avenue,Pittsburgh,PA,15219,(412) 555-2067,(412) 555-2108,
31983,Arthur W.,Henick,2400 Xenium Lane North,Plymouth,MN,55441,(612) 555-5031,(612) 555-5065,10000
31987,Anil K.,Newman,1800 West Loop South,Houston,TX,77027,(713) 555-2378,(713) 555-2413,
31989,Kenneth,Oberle,150 Cambridgepark Drive,Fort Lauderdale,FL,33308,(305) 555-5051,(305) 555-5112,500
31997,Steven T.,Liston,2101 Sixth Avenue North,Birmingham,AL,35203,(205) 555-2776,(205) 555-2824,5000
32002,Larry M.,Fox,2307 Oregon Street,Rosemont,IL,60018,(708) 555-4638,(708) 555-4711,
32005,George F.,Davidow,8701 Red Oak Boulevard,Charlotte,NC,28217,(704) 555-5034,(704) 555-5043,
32006,A. L.,Chastain,200 Clarendon Street,Boston,MA,02116,(617) 555-5419,(617) 555-5500,
32009,Daniel R.,Beck,1901 Capital Parkway,Austin,TX,78746,(512) 555-3412,(512) 555-3471,
32013,Donald,Meyerson,160 Broadway,New York,NY,10038,(212) 555-4571,(212) 555-4613,500
32017,Robert,Richlin,15220 Northeast 40Th Street,Redmond,WA,98052,(206) 555-3761,(206) 555-3854,
32019,J. David,Miller,10800 Roosevelt Boulevard,Memphis,TN,38137,(901) 555-2892,(901) 555-2975,
32022,Lisa A.,Davis,9600 Aldrich Avenue South,Minneapolis,MN,55420,(612) 555-4077,(612) 555-4138,
32026,Howard L.,Reed,42Nd Floor,Houston,TX,77002,(713) 555-6446,(713) 555-6511,
32031,John F.,Mori,3200 Highland Avenue,Downers Grove,IL,60515,(708) 555-7985,(708) 555-8000,5000
32033,L. H.,Halevy,6100 Neil Road,Reno,NV,89520,(702) 555-5434,(702) 555-5511,
32037,James J.,Reagan,2050 Spectrum Boulevard,Fort Lauderdale,FL,33309,(305) 555-7641,(305) 555-7658,
32040,Franklin,Wu,4424 North Sullivan Road,Houston,TX,77027,(713) 555-2006,(713) 555-2079,
32044,Tag,Winters,2170 Piedmont Road North,Atlanta,GA,30324,(404) 555-3021,(404) 555-3107,
32050,J. Trevor,Young,1221 West Idaho Street,Boise,ID,83702,(208) 555-2240,(208) 555-2306,
32052,Bernard M.,Grimes,325 Interlocken Parkway,Memphis,TN,38138,(901) 555-5237,(901) 555-5259,500
32054,Robert A.,Sherman,3330 West Market Street,Akron,OH,44333,(216) 555-3738,(216) 555-3813,
32057,Sam J.,Lysinger,3211 Nebraska Avenue,Council Bluffs,IA,51501,(712) 555-1516,(712) 555-1562,500
32061,Gary M.,Jacks,2525 22Nd Street,Oak Brook,IL,60521,(708) 555-6669,(708) 555-6683,
32064,Chester H.,Kata,1121 Alderman Drive,Alpharetta,GA,30202,(404) 555-2169,(404) 555-2174,
32066,Harold,Lear,110 East 59th Street,New York,NY,10022,(212) 555-6737,(212) 555-6815,1000
32069,Lester C.,Bank,9320 Telstar Avenue,El Monte,CA,91731,(818) 555-6041,(818) 555-6113,5000
32073,Thomas S.,Ingram,815 Mercer Street,Seattle,WA,98109,(206) 555-6809,(206) 555-6832,
32074,Hugh B.,Quinn,780 South Nogales Street,City Of Industry,CA,91748,(818) 555-2942,(818) 555-2991,
32077,Harvey,Yerushalmi,312 Walnut Street,Cincinnati,OH,45201,(513) 555-3011,(513) 555-3083,
32079,Kelly W.,Womble,16 South Pennsylvania,Oklahoma City,OK,73107,(405) 555-4602,(405) 555-4689,
32082,Rene C.,Robinson,1130 Berkshire Boulevard,Wyomissing,PA,19610,(610) 555-8469,(610) 555-8557,
32083,Martin C.,Pascal,14401 Sweitzer Lane,Houston,TX,77098,(713) 555-5650,(713) 555-5739,
32086,Carl S.,Lewis,5800 Park Of Commerce Blvd.,Boca Raton,FL,02173,(407) 555-5818,(407) 555-5851,
32089,Charles,Gerlach,P.O. Box 6098,Jackson,MS,39288,(601) 555-2603,(601) 555-2658,
32093,Louis T.,Frye,One Mississippi Plaza,Tupelo,MS,38801,(601) 555-2018,(601) 555-2089,
32096,Hugh G.,Schwartz,33 Inverness Way East,Englewood,CO,80112,(303) 555-8037,(303) 555-8069,
32098,James C.,Moffit,11825 North Pennsylvania,Houston,TX,77056,(713) 555-6129,(713) 555-6228,
32100,Jean A.,Kohn,3102 Shawnee Drive,Rancho Cordova,CA,95741,(916) 555-8076,(916) 555-8080,
32104,James T.,Bushley,4150 Tuller Road,Dublin,OH,43017,(614) 555-2533,(614) 555-2545,
32107,Paul M.,Morales,2637 Shadelands Drive,Walnut Creek,CA,94598,(510) 555-2211,(510) 555-2306,
32112,David,Davis,513 North Duncan Bypass,Union,SC,29379,(803) 555-9057,(803) 555-9068,5000
32113,Gregory P.,Mork,500 West Madison,Chicago,IL,60661,(312) 555-6013,(312) 555-6076,
32117,Ron,Meiri,1601 Trapelo Road,Waltham,MA,02154,(617) 555-5712,(617) 555-5737,
32122,Franz A.,Owens,C/O Killington Ltd.,Killington,VT,5751,(802) 555-3354,(802) 555-3408,
32130,Thomas W.,Britton,920 Foothill Boulevard,La Canada,CA,91011,(818) 555-2727,(818) 555-2775,7500
32134,Richard P.,Irwin,751 Griswold Street,Detroit,MI,48226,(313) 555-6715,(313) 555-6751,
32138,William L.,Troubh,2700 Warwick Boulevard,Newport News,VA,23607,(804) 555-9008,(804) 555-9037,
32141,Richard D.,Reece,One Blue Hill Plaza,Pearl River,NY,10965,(914) 555-6006,(914) 555-6083,
32147,Robert O.,Pape,30000 Aurora Road,Solon,OH,44139,(216) 555-1005,(216) 555-1065,
32151,Richard K.,Riley,100 Southeast Second Street,Miami,FL,33131,(305) 555-8004,(305) 555-8066,
32152,John P.,Brull,30195 Chagrin Boulevard,Irvine,CA,92714,(714) 555-1558,(714) 555-1642,
32157,Robert A.,Dresner,10201 Torre Avenue,Cupertino,CA,95014,(408) 555-9629,(408) 555-9698,
32162,Milton H.,Elsbury,2959 North Rock Road,Houston,TX,77084,(713) 555-8887,(713) 555-8967,
32164,Joel A.,McNamara,2125 O Nel Drive,San Jose,CA,95131,(408) 555-3821,(408) 555-3904,
32170,Duncan J.,Morse,1100 East Central Avenue,West Carrollton,OH,45449,(513) 555-5211,(513) 555-5288,
32175,John F.,McDonough,One Commerce Street,Montgomery,AL,36104,(205) 555-5086,(205) 555-5144,
32177,Robert A.,Wright,One Clarks Island,Wausau,WI,54402,(715) 555-5288,(715) 555-5379,500
32179,E. Gordon,Price,John F. Kennedy International,Jamaica,NY,11430,(718) 555-4305,(718) 555-4370,
32182,John F.,Hennessy,1315 Phillips Street,Dyersburg,TN,38024,(901) 555-2337,(901) 555-2416,
32187,John,Olshansky,100 River Ridge Drive,Norwood,MA,02062,(617) 555-7617,(617) 555-7691,10000
32193,John J.,Pascal,Airport Office Park,Milford,OH,45150,(513) 555-6673,(513) 555-6772,
32196,David M.,Paul,6801 Black Horse Pike,Pleasantville,NJ,08232,(609) 555-4568,(609) 555-4608,
32202,Paul C.,Wrench,5900 North Andrews Avenue,Fort Lauderdale,FL,33309,(305) 555-3227,(305) 555-3318,
32205,Leslie E.,Knobel,111 McInnis Parkway,San Rafael,CA,94903,(415) 555-5017,(415) 555-5112,5000
32206,Richard G.,Ness,1101 Second Avenue South,Cedar Rapids,IA,52403,(319) 555-1579,(319) 555-1677,
32208,C. David,Janning,500 Renaissance Center,Bingham Farms,MI,48025,(810) 555-4096,(810) 555-4099,
32212,Jay M.,Bridel,2075 West Big Beaver Road,Alpharetta,GA,30202,(404) 555-6700,(404) 555-6784,
32214,Malvin E.,Aman,5728 Jefferson Highway,New Orleans,LA,70123,(504) 555-6818,(504) 555-6882,
32217,Raymond S.,Rudkin,301 South High Street,Muncie,IN,47307,(317) 555-5009,(317) 555-5014,
32220,John V.,Spina,1300 Optical Drive,Azusa,CA,91702,(818) 555-3347,(818) 555-3366,
32222,Steve J.,Paul,500 Bayfront Parkway,Pensacola,FL,32501,(904) 555-6152,(904) 555-6227,
32223,Ruth A.,Plank,312 Union Wharf,Boston,MA,2109,(617) 555-2231,(617) 555-2294,
32224,Lloyd W.,Newson,1215 West Crosby Road,Carrollton,TX,75006,(214) 555-2220,(214) 555-2314,
32229,Robert G.,Paul,8521 Six Forks Road,Raleigh,NC,27615,(919) 555-3082,(919) 555-3118,
32236,Robert G.,Paul,1382 Bell Avenue,Tustin,CA,92680,(714) 555-5683,(714) 555-5716,
32240,Michael W.,Boss,460 North Gulph Road,Valley Forge,PA,19482,(610) 555-7019,(610) 555-7079,5000
32243,Robert F.,Dugan,802 North First Street,St Louis,MO,63102,(314) 555-3029,(314) 555-3073,
32248,Lawrence D.,Gloyd,21061 South Western Avenue,Torrance,CA,90501,(310) 555-9641,(310) 555-9664,
32252,Jason,McCaig,175 Price Parkway,Wilmington,DE,19803,(302) 555-2851,(302) 555-2928,1000
32254,W. Gar,Bagwell,Fulton Drive,Corinth,MS,38834,(601) 555-3818,(601) 555-3854,
32256,James C.,Coulter,2300 Empress Drive,Denver,CO,80202,(303) 555-8035,(303) 555-8095,
32257,Ibrahim,Nichols,19345 U.S. 19 North,Chicago,IL,60604,(312) 555-3851,(312) 555-3856,
32261,Robert G.,Poch,8 Centennial Drive,Peabody,MA,01960,(508) 555-3014,(508) 555-3046,7500
32263,Joseph W.,Greaner,7600 Boone Avenue North,Minneapolis,MN,55428,(612) 555-4892,(612) 555-4896,
32267,John J.,Miskotten,1831 Chestnut Street,St Louis,MO,63103,(314) 555-4522,(314) 555-4585,
32270,Lynn M.,OBryan,1411 Broadway,New York,NY,10018,(212) 555-7853,(212) 555-7867,7500
32273,Vincent,Powell,132 Fairgrounds Road,West Kingston,RI,02892,(401) 555-5746,(401) 555-5788,
32277,R. Tobias,Newman,600 Atlantic Avenue,Boston,MA,02210,(617) 555-6081,(617) 555-6111,
32280,Earl W.,Powell,3000 West 51St Street,Chicago,IL,60632,(312) 555-3831,(312) 555-3928,10000
32284,Paul G.,Gorr,800 Connecticut Avenue,Norwalk,CT,6854,(203) 555-1467,(203) 555-1477,
32287,Judith,Gokcen,3910 Adler Place,Bethlehem,PA,18017,(610) 555-4551,(610) 555-4554,
32291,Saul A.,Ray,2910 Avenue F East,Arlington,TX,76011,(817) 555-5728,(817) 555-5746,
32294,Larry D.,Skeen,160 Rio Robles,San Jose,CA,95134,(408) 555-4225,(408) 555-4305,
32297,Carl J.,Pouschine,3514 Lornaridge Drive,Birmingham,AL,35216,(205) 555-4032,(205) 555-4076,
32299,Doug,Brainerd,2501 Woodlake Circle,Okemos,MI,48864,(517) 555-5735,(517) 555-5762,
32303,Robert,Tanner,11501 Northeast Expressway,Oklahoma City,OK,73131,(405) 555-2449,(405) 555-2487,
32305,James T.,Tappan,One East Fourth Street,Boca Raton,FL,33434,(407) 555-1014,(407) 555-1074,
32308,David,Beretta,One Penn Square,Lancaster,PA,17604,(717) 555-2493,(717) 555-2537,
32320,Earl W.,Powers,1503 Pennsylvania Avenue,Washington,DC,20005,(202) 555-6086,(202) 555-6117,
32324,J. D.,McMullen,1305 Main Street,Stevens Point,WI,54481,(715) 555-4141,(715) 555-4154,
32327,Walter S.,Wahl,12068 Market Street,Livonia,MI,48150,(617) 555-1025,(617) 555-1042,
32331,James C.,Becker,10099 Seminole Boulevard,Seminole,FL,34642,(813) 555-9660,(813) 555-9701,
32332,Bruce F.,Kimsey,Five High Ridge Park,Stamford,CT,06904,(203) 555-8342,(203) 555-8396,
32335,Jackie L.,Krieger,767 Monterey Pass Road,Monterey Park,CA,91754,(213) 555-1684,(213) 555-1758,
32339,William L.,Pierce,200 Peach Street,El Dorado,AR,71731,(501) 555-6434,(501) 555-6492,
32344,Daniel R.,Stern,1348 Merchandise Mart,Chicago,IL,60654,(312) 555-3627,(312) 555-3666,
32349,Roger G.,Rigas,One Executive Drive,Orlando,FL,32811,(407) 555-1099,(407) 555-1170,1000
32350,Ray U.,Burrow,2702 North 44th Street,Lincolnshire,IL,60069,(708) 555-3760,(708) 555-3828,
32354,Raymond,Poole,One Keystone Plaza,Media,PA,19063,(610) 555-8221,(610) 555-8290,7500
32358,Paul,Satriale,151 Farmington Avenue,Hartford,CT,06156,(203) 555-1012,(203) 555-1015,7500
32359,Harold,Burrow,Four Greenwich Office Par,Redwood City,CA,94065,(415) 555-6570,(415) 555-6620,
32362,Lawrence E.,Moore,8109 I-30,Englewood,CO,80111,(303) 555-1771,(303) 555-1868,
32366,L. Thomas,Olson,11100 West Broad Street,Richmond,VA,23294,(804) 555-2523,(804) 555-2571,
32369,Myron E.,Gosa,1618 Terminal Road,Chicago,IL,60611,(312) 555-8882,(312) 555-8901,1000
32371,Elliot B.,Gaston,500 Terminal Road,Fort Worth,TX,76106,(817) 555-7320,(817) 555-7322,
32374,Wayne E.,Palmer,39 Old Ridgebury Road,Dallas,TX,75234,(214) 555-1234,(214) 555-1284,
32377,John T.,Wilhite,531 Ohohia Street,Memphis,TN,38133,(901) 555-4349,(901) 555-4388,
32383,James J.,Gosa,504 Lavaca Street,Austin,TX,78701,(512) 555-5883,(512) 555-5917,
32387,John R.,Falck,1001 Bayhill Drive,San Bruno,CA,94066,(415) 555-1025,(415) 555-1090,
32388,J. Sherrold,Bahna,380 Middlesex Avenue,Boulder,CO,80302,(303) 555-4012,(303) 555-4035,
32391,Russell A.,Rose,7101 Winnetka Avenue North,Minneapolis,MN,55428,(612) 555-1001,(612) 555-1078,
32393,James G.,Leonsis,111 Bauer Drive,Oakland,NJ,07436,(201) 555-9040,(201) 555-9120,
32397,James W.,Flammang,One Valley Square,Charleston,WV,25326,(304) 555-7039,(304) 555-9039,
32398,William G.,Peck,4401 Great America Parkway,Santa Clara,CA,95054,(408) 555-2476,(408) 555-2518,
32401,Michael L.,Thomas,370 Faunce Corner Road,North Dartmouth,MA,02747,(508) 555-8028,(508) 555-8080,
32404,Jill E.,Corddry,275 North Middletown Road,Pearl River,NY,10965,(914) 555-9234,(914) 555-9292,
32406,Gerald N.,Getman,675 Third Avenue,Houston,TX,77027,(713) 555-8988,(713) 555-9006,
32410,Gerald A.,Saks,727 West Glendale Avenue,Milwaukee,WI,53201,(414) 555-8166,(414) 555-8225,
32412,Kerry B.,Bryne,4404-G Stuart Andrew Boulevard,Charlotte,NC,28217,(704) 555-2130,(704) 555-2168,5000
32415,Edward,Yau,1100 Superior Avenue,Cleveland,OH,44114,(216) 555-3348,(216) 555-3405,
32420,Jacques,Zrno,301 Fremont Street,Roswell,GA,30076,(404) 555-9959,(404) 555-1002,
32423,William R.,Wright,Two North Riverside Plaza,Houston,TX,77056,(713) 555-9439,(713) 555-9454,
32427,Stuart A.,Shapiro,1840 Dehavilland Drive,Scottsdale,AZ,85251,(602) 555-2027,(602) 555-2068,5000
32431,Martin,Perlegos,625 Madison Avenue,New York,NY,10022,(212) 555-6322,(212) 555-6378,
32435,Patrick J.,Perry,600 Fifth Avenue,New York,NY,10020,(212) 555-8132,(212) 555-8216,
32436,A. B.,Salomone,One Merrill Circle,St Paul,MN,55108,(612) 555-4515,(612) 555-4598,
32441,Gary D.,Baertl,11103 West Avenue,San Antonio,TX,78213,(210) 555-3550,(210) 555-3646,10000
32445,Harold,Austen,1700 Farnam Street,Omaha,NE,68102,(402) 555-6009,(402) 555-6020,
32447,Robert F.,Ray,21700 Atlantic Boulevard,Dulles,VA,20166,(703) 555-5033,(703) 555-5110,
32451,John,Rudovsky,201 Route 17 North,Rutherford,NJ,07070,(201) 555-1412,(201) 555-1429,500
32453,Robert F.,Wallace,1615 West Chicago Avenue,Chicago,IL,60622,(312) 555-8029,(312) 555-8078,
32457,Robert G.,Goodman,150 Cambridgepark Drive,Cambridge,MA,02140,(617) 555-2063,(617) 555-2125,
32460,Julian N.,Kiley,Two College Park Drive,Hooksett,NH,3106,(603) 555-7072,(603) 555-7087,
32462,Robert G.,Sapp,655 Church Street,Indiana,PA,15701,(412) 555-5838,(412) 555-5848,
32466,James P.,Schut,4041 Essen Lane,Baton Rouge,LA,70809,(504) 555-6018,(504) 555-6083,
32470,Mary R.,Calamari,1200 West Marlboro Road,Farmville,NC,27828,(919) 555-8023,(919) 555-8073,
32474,Joseph T.,Pineo,1111 Nicholas Boulevard,Elk Grove Village,IL,60007,(708) 555-4009,(708) 555-4057,
32479,John A.,Seriff,43 West 23Rd Street,New York,NY,10010,(212) 555-7411,(212) 555-7450,
32483,Donna M.,Douchane,125 West 55th Street,New York,NY,10019,(212) 555-6016,(212) 555-6052,5000
32486,Ervin F.,Geri,105 Reynolds Drive,New Haven,CT,6511,(203) 555-2314,(203) 555-2406,
32495,Joel M.,Raney,1440 M Street,Lincoln,NE,68508,(402) 555-2237,(402) 555-2241,
32496,Maitiahu,Wehr,Bank Of Oklahoma Tower,Tulsa,OK,74192,(918) 555-6013,(918) 555-6019,
32498,Joe L.,Shaich,5929 College Avenue,Oakland,CA,94618,(510) 555-8270,(510) 555-8303,
32502,Leon,Nickele,1220 Charleston Road,Mountain View,CA,94039,(415) 555-9142,(415) 555-9205,
32506,Amos,Sheridan,600 South East Coast Avenue,Lantana,FL,33462,(407) 555-1070,(407) 555-1073,
32510,Marc S.,Shalam,1859 Intertech Drive,Fenton,MO,63026,(314) 555-3521,(314) 555-3587,
32513,George L.,Quinn,1108 Fifth Avenue,Southbury,CT,6488,(203) 555-5771,(203) 555-5860,7500
32519,John W.,Metz,1310 Fairmont Avenue,Fairmont,WV,26554,(304) 555-3078,(304) 555-3143,
32523,Ward B.,Ward,105 Reynolds Drive,Franklin,TN,37064,(615) 555-3328,(615) 555-3376,
32525,Thomas H.,Quinn,Two Northshore Center,Pittsburgh,PA,15212,(412) 555-8252,(412) 555-8330,
32526,John L.,Underhill,3233 Newmark Drive,Dayton,OH,45342,(513) 555-7521,(513) 555-7550,
32530,John,Lovell,13809 South Figueroa Street,Los Angeles,CA,90061,(213) 555-4575,(213) 555-4612,
32536,James V.,Fallon,2187 Atlantic Street,Troy,MI,48084,(810) 555-5804,(810) 555-5864,
32539,L. D.,Sherman,17876 Saint Clair Avenue,Cleveland,OH,44110,(216) 555-4218,(216) 555-4273,
32542,Dennis J.,Uthoff,800 West Bryn Mawr Avenue,Lake Oswego,OR,97035,(503) 555-7012,(503) 555-7100,
32547,Andre J.,McDaniel,7 Mercedes Drive,Montvale,NJ,07645,(201) 555-9877,(201) 555-9907,
32550,Theodore,Cochran,300 Nyala Farms,Westport,CT,6880,(203) 555-4079,(203) 555-4088,
32554,H. Steven,Brophy,19001 South Western Avenue,Torrance,CA,90509,(310) 555-1337,(310) 555-1392,
32556,Alan C.,Bogen,One East Fourth Street,Cincinnati,OH,45202,(513) 555-8038,(513) 555-8107,
32561,Roger P.,Ramsey,85 Fifth Avenue,New York,NY,10003,(212) 555-8811,(212) 555-8825,
32563,John S.,Shuey,7201 Industrial Park Boulevard,Fort Worth,TX,76180,(817) 555-6499,(817) 555-6536,
32565,John J.,Shanks,691 South Milpitas Boulevard,Milpitas,CA,95035,(408) 555-8604,(408) 555-8629,
32568,Roger A.,Reagan,500 West Monroe Street,Chicago,IL,60661,(312) 555-6234,(312) 555-6276,
32571,David W.,Forster,26534 Danti Court,Hayward,CA,94540,(510) 555-9639,(510) 555-9709,
32573,Sam,Weinberg,1585 Charleston Road,Mountain View,CA,94043,(415) 555-4456,(415) 555-4553,500
32577,James R.,Yost,136 Madison Avenue,New York,NY,10016,(212) 555-7290,(212) 555-7316,
32582,John M.,Bard,4900 West 78Th Street,Newport Beach,CA,92660,(714) 555-1770,(714) 555-1830,
32587,James J.,Roloff,5051 Westheimer,Houston,TX,77056,(713) 555-9541,(713) 555-9598,
32589,Beverly L.,Little,4508 Ids Center,Minneapolis,MN,55402,(612) 555-2385,(612) 555-2441,
32593,George T.,Cicero,309 Lafayette Road,Chickamauga,GA,30707,(706) 555-3158,(706) 555-3247,
32596,M. Richard,Kopp,301 Industrial Boulevard,Conway,AR,72033,(501) 555-1004,(501) 555-1022,
32603,Joseph A.,Gaston,83 Gerber Road West,South Windsor,CT,06074,(203) 555-1571,(203) 555-1613,
32608,S. H.,Balog,6 Hazel Street,Attleboro,MA,02703,(508) 555-3413,(508) 555-3512,
32610,I. Gary,Bell,500 Renaissance Center,Detroit,MI,48243,(313) 555-2411,(313) 555-2436,
32612,William A.,Reed,33325 8Th Avenue South,Federal Way,WA,98003,(206) 555-7025,(206) 555-7062,
32616,Harold,Stetson,One Executive Boulevard,Yonkers,NY,10701,(914) 555-6691,(914) 555-6706,
32619,Gerald N.,Naples,700 Canal Street,Stamford,CT,6902,(203) 555-1512,(203) 555-1541,
32623,P. Jack,Sanchez,5900 North Andrews Avenue,Fort Lauderdale,FL,33309,(305) 555-3458,(305) 555-3542,
32627,Rex J.,Marshall,55 Jewelers Park Drive,Neenah,WI,54957,(414) 555-3493,(414) 555-3560,
32631,Luis J.,Welber,6000 Central Highway,Pennsauken,NJ,08109,(609) 555-9596,(609) 555-9645,500
32636,John G.,Zaffaroni,411 Eagleview Boulevard,Rosemont,IL,60018,(708) 555-2139,(708) 555-2223,
32640,Pascual,Sanders,2800 Pottsville Pike,Reading,PA,19605,(610) 555-3614,(610) 555-3707,
32644,E. Blake,Lanza,1579 Straits Turnpike,Middlebury,CT,06762,(203) 555-1143,(203) 555-1191,
32647,John J.,McNamara,4280 Hacienda Drive,Pleasanton,CA,94588,(510) 555-4036,(510) 555-4041,
32650,Robert R.,Brown,2500 Chemed Center,Dallas,TX,75219,(214) 555-3405,(214) 555-3456,
32651,Herbert,Munthe,4800 Cox Road,Glen Allen,VA,23060,(804) 555-9844,(804) 555-9919,1000
32654,Bragi F.,Shive,400 South Fourth Street,Atchison,KS,66002,(913) 555-2154,(913) 555-2197,1000
32659,Julie A.,Blount,3 Speen Street,Framingham,MA,01701,(508) 555-3720,(508) 555-3766,
32664,Anthony F.,Quin,23 Inverness Way East,Englewood,CO,80112,(303) 555-8108,(303) 555-8139,
32668,John F.,Davidson,Brandywine Corporate Cent,Claymont,DE,19703,(302) 555-4453,(302) 555-4518,
32673,Peter H.,Wheaton,Amsouth-Sonat Tower,Birmingham,AL,35203,(205) 555-3808,(205) 555-3822,
32676,Paul I.,Belcher,302 Peoples Avenue,Rockford,IL,61104,(815) 555-8747,(815) 555-8770,
32677,Timothy L.,Sena,1845 Walnut Street,Philadelphia,PA,19103,(215) 555-9937,(215) 555-9976,
32679,Warde F.,Hoffman,11411 Price Road,Hebron,IL,60034,(815) 555-2459,(815) 555-2524,
32687,William G.,Litten,One Mason Drive,Jamestown,NY,14702,(716) 555-2032,(716) 555-2124,
32690,Ronald V.,Gant,315 East 62Nd Street,New York,NY,10021,(212) 555-9696,(212) 555-9792,
32693,Paul L.,Underberg,2900 Chemed Center,Cincinnati,OH,45202,(513) 555-6513,(513) 555-6580,
32704,Earl C.,Sickle,607 Hansen Way,Birmingham,AL,35209,(205) 555-8113,(205) 555-8200,
32708,Melvyn J.,Fancher,P.O. Box 1264,Pleasantville,NJ,08232,(609) 555-4169,(609) 555-4262,
32711,Milton R.,Weber,7101 College Boulevard,Overland Park,KS,66210,(913) 555-9033,(913) 555-9053,
32716,Norman,Zell,125 Maiden Lane,New York,NY,10038,(212) 555-6018,(212) 555-6103,
32720,John H.,Smith,100 Lighting Way,Secaucus,NJ,07096,(201) 555-3072,(201) 555-3105,
32723,Richard II,Doss,8150 Washington Village D,Dayton,OH,45458,(513) 555-6383,(513) 555-6482,
32729,Ward C.,Kimball,3910 Adler Place,Santa Clara,CA,95054,(408) 555-8678,(408) 555-8765,
32731,John P.,Smith,7911 Haskell Avenue,Van Nuys,CA,91410,(818) 555-3411,(818) 555-3429,
32734,Cody T.,Siegel,49 Old Bloomfield Avenue,Mountain Lakes,NJ,07046,(201) 555-7469,(201) 555-7510,
32737,David L.,Becker,1231 25Th Street Northwest,Washington,DC,20037,(202) 555-4233,(202) 555-4287,
32738,Mark A.,Blackwell,112 North Adams Street,Green Bay,WI,54301,(414) 555-3201,(414) 555-3256,10000
32740,Lawrence A.,Sim,75 Tonawanda Street,Buffalo,NY,14207,(716) 555-6041,(716) 555-6121,
